Date,Country,iso3,aqi,co,no2,o3,pm10,pm25,so2
2019-12-06,China,CHN,90,7.586538462,17.82692308,17.2,55.51923077,111.4615385,6.578846154
2019-12-06,India,IND,,9.186363636,14.40909091,12.44545455,99.1,172.4347826,5.013636364
2019-12-06,Thailand,THA,,0.1,6.866666667,16.21666667,50.16666667,89.66666667,1.283333333
2019-12-07,China,CHN,189,8.961538462,22.56346154,15.12608696,68.03846154,133.1538462,7.213461538
2019-12-07,India,IND,,9.254545455,14.22727273,11.40909091,94.75,164.4347826,5.840909091
2019-12-07,Thailand,THA,,0.1,6.366666667,15.93333333,50.16666667,87.33333333,1.55
2019-12-08,China,CHN,208,10.06153846,24.60192308,15.47608696,75.98076923,146.2115385,7.494230769
2019-12-08,India,IND,,9.095454545,14.44545455,10.23636364,95.8,160.3043478,4.936363636
2019-12-08,Thailand,THA,,0.1,7.533333333,14.65,51.5,97.66666667,1.55
2019-12-09,China,CHN,,10.8,27.83076923,13.05434783,81.17307692,150.6346154,7.686538462
2019-12-09,India,IND,,9.204545455,15.30909091,10.50454545,91.9,155.2608696,5.05
2019-12-09,Thailand,THA,,0.1,9.666666667,12.85,51.66666667,97.5,1.283333333
2019-12-10,China,CHN,,11.11730769,29.15769231,12.93695652,83.48076923,154.0769231,8.123076923
2019-12-10,India,IND,,10.00454545,16.04090909,9.495454545,105.4210526,163.6521739,4.945454545
2019-12-10,Thailand,THA,,0.1,10.61666667,12.11666667,53.83333333,108.8333333,1.55
2019-12-11,China,CHN,,8.851923077,25.55192308,14.77826087,71.71153846,136.1538462,7.3
2019-12-11,India,IND,,11,18.01818182,8.731818182,122.4,175.826087,5.022727273
2019-12-11,Thailand,THA,,0.1,13.86666667,9.566666667,59,120.8333333,1.55
2019-12-12,China,CHN,,8.903846154,24.06346154,15.99565217,66.65384615,127.9038462,7.478846154
2019-12-12,India,IND,,9.040909091,14.73636364,10.49090909,101.6,170.2173913,4.722727273
2019-12-12,Thailand,THA,,0.1,13.75,8.4,59.33333333,122.1666667,1.366666667
2019-12-13,China,CHN,,9.846153846,25.64038462,15.68695652,73.19230769,135.8076923,7.905769231
2019-12-13,India,IND,,7.322727273,10.18181818,11.38181818,62.3,122.2608696,4.122727273
2019-12-13,Thailand,THA,,0.1,13.48333333,8.983333333,58.33333333,120.1666667,1.55
2019-12-14,China,CHN,,9.134615385,23.89230769,15.29347826,70.42307692,134.8269231,7.213461538
2019-12-14,India,IND,,6.65,9.727272727,9.986363636,57.1,110.5652174,4.231818182
2019-12-14,Thailand,THA,,0.1,12.35,7.866666667,54.66666667,109.5,1.8
2019-12-15,China,CHN,103,8.707692308,20.625,15.39565217,63.67307692,125.7692308,6.917307692
2019-12-15,India,IND,,7.313636364,10.23181818,11.18636364,64.8,129.9090909,4.104545455
2019-12-15,Thailand,THA,,0.1,11.76666667,7.8,54.5,107.8333333,1.633333333
2019-12-16,China,CHN,110,8.707692308,19.5,13.31521739,60.09615385,125.3461538,5.494230769
2019-12-16,India,IND,,7.781818182,10.32727273,10.16363636,68.2,138,4.090909091
2019-12-16,Thailand,THA,,0.1,11.75,6.733333333,52,101.5,1.616666667
2019-12-17,China,CHN,89,8.092307692,17.28846154,13.42608696,52.19230769,116.5192308,4.890384615
2019-12-17,India,IND,,7.359090909,10.37272727,11.00909091,71.85,136.8695652,4.040909091
2019-12-17,Thailand,THA,,0.1,12.25,7.266666667,53.16666667,99.5,1.366666667
2019-12-18,China,CHN,58,7.209615385,17.02692308,13.1173913,46.46153846,100.7115385,5.017307692
2019-12-18,India,IND,,7.795454545,12.27727273,11.05454545,83,153.5454545,3.822727273
2019-12-18,Thailand,THA,,0.1,11.48333333,9.033333333,52.83333333,102.1666667,1.35
2019-12-19,China,CHN,103,7.994230769,17.96153846,11.56304348,51.30769231,111.6730769,5.709615385
2019-12-19,India,IND,,8.854545455,12.67727273,9.145454545,93,166.0454545,4.590909091
2019-12-19,Thailand,THA,,0.1,10.21666667,9.883333333,51.5,96.83333333,1.7
2019-12-20,China,CHN,86,8.948076923,20.42884615,9.339130435,53.63461538,115.6730769,6.007692308
2019-12-20,India,IND,,10.74090909,14.90909091,8.886363636,114,189.3181818,4.054545455
2019-12-20,Thailand,THA,,0.1,10.31666667,10.35,52,104.8333333,1.283333333
2019-12-21,China,CHN,128,9.801923077,22.11923077,8.87826087,59.5,123.7115385,6.555769231
2019-12-21,India,IND,,9.863636364,15.77727273,8.940909091,110.3,186.5652174,4.404545455
2019-12-21,Thailand,THA,,0.1,9.933333333,9.5,51.5,102.1666667,1.266666667
2019-12-22,China,CHN,179,10.64038462,22.35,9.526086957,68.19230769,137.1538462,6.888461538
2019-12-22,India,IND,,8.986363636,11.78636364,10.53636364,85.47368421,157.4782609,3.631818182
2019-12-22,Thailand,THA,,0.1,8.3,9.083333333,47.16666667,93.33333333,1.366666667
2019-12-23,China,CHN,154,10.64807692,21.14807692,11.69347826,68.61538462,139.4230769,6.436538462
2019-12-23,India,IND,,9.127272727,12.44090909,10.59090909,88.89473684,159.3913043,4.040909091
2019-12-23,Thailand,THA,,0.1,8.216666667,8.066666667,45.33333333,87.16666667,1.62
2019-12-24,China,CHN,203,10.21923077,21.32307692,11.1173913,68.75,136.75,6.551923077
2019-12-24,India,IND,,10.1,13.21818182,10.13181818,105.0526316,167.3043478,4.368181818
2019-12-24,Thailand,THA,,0.1,8.8,8.566666667,47.83333333,93,1.366666667
2019-12-25,China,CHN,225,9.757692308,20.01153846,11.95217391,64.26923077,130.7692308,5.707692308
2019-12-25,India,IND,,9.318181818,12.95909091,9.131818182,95.42105263,157.6086957,4.009090909
2019-12-25,Thailand,THA,,0.1,9.35,8.75,52.16666667,105,1.283333333
2019-12-26,China,CHN,69,8.551923077,17.01153846,14.18913043,57.48076923,114.3846154,5.361538462
2019-12-26,India,IND,,8.490909091,13.11363636,9.086363636,95.16666667,157.2608696,4.036363636
2019-12-26,Thailand,THA,,0.1,8.683333333,9.1,51.33333333,101.8333333,1.266666667
2019-12-27,China,CHN,79,9.411538462,19.92115385,13.6673913,60.92307692,120.2115385,6.790384615
2019-12-27,India,IND,,8.586363636,14.28181818,8.931818182,97.63157895,152.7826087,4.377272727
2019-12-27,Thailand,THA,,0.1,10.13333333,9.633333333,59.16666667,117,1.283333333
2019-12-28,China,CHN,155.5,10.65192308,24.49807692,14.60217391,70.75,141.8076923,7.992307692
2019-12-28,India,IND,,8.440909091,13.20909091,9.118181818,111.2105263,166,4.690909091
2019-12-28,Thailand,THA,,0.1,9.071428571,12.44285714,59.85714286,120.4285714,1.185714286
2019-12-29,China,CHN,177.75,10.21730769,24.1,13.34347826,69.98076923,141.1153846,7.061538462
2019-12-29,India,IND,,8.457142857,14.02857143,9.79047619,113.3333333,181.1363636,4.59047619
2019-12-29,Thailand,THA,,0.1,8.857142857,11.31428571,58.42857143,124.4285714,1.4
2019-12-30,China,CHN,59.75,8.355769231,18.38846154,12.54565217,58.59615385,118.2692308,5.625
2019-12-30,India,IND,,9.75,13.34545455,11.07727273,109.3333333,175,5.031818182
2019-12-30,Thailand,THA,,0.1,8.685714286,10.21428571,52.85714286,112.8571429,1.328571429
2019-12-31,China,CHN,54.25,7.998039216,16.07647059,14.29777778,52.98039216,101.3333333,6.176470588
2019-12-31,India,IND,,8.454545455,12.52272727,11.06363636,90.47368421,161.2173913,4.790909091
2019-12-31,Thailand,THA,,0.1,7.942857143,10.18571429,48.14285714,94.85714286,1.471428571
2020-01-01,China,CHN,80.5,9.315686275,19.85098039,12.49318182,59.43137255,121.4117647,7.51372549
2020-01-01,India,IND,,10.53181818,13.07727273,10.73636364,117.35,185.7826087,4.5
2020-01-01,Thailand,THA,,0.1,5.742857143,9.614285714,39.28571429,76.85714286,1.114285714
2020-01-02,China,CHN,124,10.75192308,24.01730769,10.8826087,69.96153846,139.2115385,8.090384615
2020-01-02,India,IND,,9.6,12.76818182,10.93181818,98.78947368,156.5909091,5.113636364
2020-01-02,Thailand,THA,,0.1,7.214285714,7.871428571,38.85714286,76.14285714,1.542857143
2020-01-03,China,CHN,168.25,11.425,25.39615385,11.92826087,76.26923077,146.8846154,8.338461538
2020-01-03,India,IND,,8.272727273,11.90454545,9.831818182,83.05,142.2608696,4.9
2020-01-03,Thailand,THA,,0.1,9.971428571,7.757142857,46.71428571,87.85714286,1.628571429
2020-01-04,China,CHN,188.25,12,27.08846154,13.56956522,85.53846154,161.75,8.175
2020-01-04,India,IND,,8.568181818,12.66363636,10.37727273,86.3,151.3913043,4.531818182
2020-01-04,Thailand,THA,,0.1,11.4,8.1,55.14285714,110.5714286,1.557142857
2020-01-05,China,CHN,171,10.41153846,22.36153846,14.5673913,70.23076923,142.7115385,6.548076923
2020-01-05,India,IND,,7.286363636,11.54090909,10.95909091,83.65,142.5217391,4.972727273
2020-01-05,Thailand,THA,,0.1,10.91428571,10.52857143,62.14285714,133.8571429,1.714285714
2020-03-30,China,CHN,68,5.875,12.56346154,22.73913043,42.53846154,89.59615385,4.323076923
2020-03-30,India,IND,,5.076190476,5.69047619,14.43333333,46.25,77.77272727,3.876190476
2020-03-30,Thailand,THA,,0.1,4.257142857,13.78571429,55,100.8571429,1.028571429
2020-03-31,China,CHN,110,5.771153846,12.54230769,21.31304348,44.01923077,88.86538462,4.011538462
2020-03-31,India,IND,,5.395238095,5.771428571,13.32380952,49.5,87.40909091,3.938095238
2020-03-31,Thailand,THA,,0.1,4.257142857,14.24285714,54.14285714,105,1.114285714
2020-04-01,China,CHN,,5.369230769,11.17115385,22.35434783,40.94230769,79.21153846,3.676923077
2020-04-01,India,IND,,5.257142857,5.766666667,12.54761905,50.35,89.5,3.666666667
2020-04-01,Thailand,THA,,0.1,4.257142857,12.5,47,91.28571429,1.114285714
2020-04-02,China,CHN,,5.621153846,13.1,22.95217391,44.90384615,86.73076923,4.057692308
2020-04-02,India,IND,,5.304761905,5.214285714,13.95714286,50.3,87.72727273,3.561904762
2020-04-02,Thailand,THA,,0.1,4.085714286,12.15714286,44.57142857,86.85714286,1.114285714
2020-04-03,China,CHN,,5.946153846,14.15,23.18695652,48.88461538,95.5,4.375
2020-04-03,India,IND,,5.266666667,5.347619048,15.32380952,50.45,81.04545455,3.904761905
2020-04-03,Thailand,THA,,0.1,3.842857143,12.27142857,41.28571429,86.28571429,1.4
2020-04-04,China,CHN,,5.686538462,12.175,27.93902439,51.07692308,93.11538462,4.123076923
2020-04-04,India,IND,,5.49047619,5.928571429,13.40952381,54.15,92.86363636,4.195238095
2020-04-04,Thailand,THA,,0.1,4.014285714,11.25714286,45.42857143,89.71428571,1.185714286
2020-04-05,China,CHN,,5.594230769,12.95576923,31.44878049,52.03846154,88.76923077,4.734615385
2020-04-05,India,IND,,6.335,6.30952381,12.86190476,54.3,100.4545455,4.161904762
2020-04-05,Thailand,THA,,0.1,3.585714286,12.71428571,47.42857143,92.14285714,1.257142857
2020-04-06,China,CHN,,6.082692308,15.32307692,30.76097561,54.71153846,100.6923077,5.044230769
2020-04-06,India,IND,,5.915,6.125,12.91,56.42105263,93.14285714,4.3
2020-04-06,Thailand,THA,,0.1,3.285714286,14.02857143,47.42857143,90.57142857,1.271428571
2020-04-07,China,CHN,,5.776923077,15.50384615,26.20217391,52.34615385,94.57692308,4.525
2020-04-07,India,IND,,5.152380952,5.4,13.03809524,51,78.63636364,3.838095238
2020-04-07,Thailand,THA,,0.1,3.771428571,12.48571429,43.14285714,86,1.257142857
2020-04-08,China,CHN,,5.763461538,16.20576923,27.53695652,53.53846154,96.34615385,4.75
2020-04-08,India,IND,,5.181818182,5.768181818,13.69090909,51.61904762,80.17391304,4.031818182
2020-04-08,Thailand,THA,,0.1,4.1,11.87142857,42.42857143,81.71428571,1.114285714
2020-04-09,China,CHN,,5.494230769,15.05961538,31.14347826,54.82692308,99.26923077,4.632692308
2020-04-09,India,IND,,5.490909091,6.227272727,15.19090909,59.66666667,84.52173913,3.959090909
2020-04-09,Thailand,THA,,0.1,4.185714286,12.65714286,43.85714286,88.14285714,1.185714286
2020-04-10,China,CHN,,5.340384615,12.50192308,31.61956522,51.98076923,98.13461538,3.965384615
2020-04-10,India,IND,,5.781818182,6.872727273,14.46363636,55.8,91.47826087,4.245454545
2020-04-10,Thailand,THA,,0.1,4.514285714,14.18571429,39.14285714,82.57142857,1.185714286
2020-04-11,China,CHN,,5.278846154,11.64423077,28.96304348,46.75,87.34615385,3.853846154
2020-04-11,India,IND,,5.768181818,6.422727273,14.22272727,59.15,94.86956522,4.022727273
2020-04-11,Thailand,THA,,0.1,4.585714286,14.08571429,41,90.28571429,1.185714286
2020-04-12,China,CHN,,5.653846154,11.90192308,34.93913043,56.55769231,90.32692308,4.305769231
2020-04-12,India,IND,,5.866666667,6.409090909,13.08636364,56,88.13043478,3.831818182
2020-04-12,Thailand,THA,,0.1,3.357142857,15.2,40.57142857,89,1.1
2020-04-13,China,CHN,,6.444230769,16.68846154,36.21086957,70.32692308,112.0576923,5.715384615
2020-04-13,India,IND,,5.90952381,7.066666667,12.6047619,64.21052632,102.2727273,4.4
2020-04-13,Thailand,THA,,0.1,6.385714286,14.81428571,41.57142857,85.42857143,1.185714286
2020-04-14,China,CHN,,5.930769231,18.45769231,35.83695652,65.21153846,116.9423077,5.980769231
2020-04-14,India,IND,,6.471428571,7.214285714,13.21428571,70.42105263,107.8636364,4.371428571
2020-04-14,Thailand,THA,,0.1,5.9,17.45714286,44.85714286,89.71428571,1.257142857
2020-04-15,China,CHN,,6.044230769,16.43076923,39.87608696,64.48076923,115.6730769,5.936538462
2020-04-15,India,IND,,6.176190476,6.961904762,13.03809524,70.68421053,101.5454545,4.395238095
2020-04-15,Thailand,THA,,0.1,6.128571429,18.85714286,47.42857143,99,1.114285714
2020-04-16,China,CHN,95,5.732692308,13.46346154,38.83478261,63.80769231,108,5.003846154
2020-04-16,India,IND,,5.881818182,7.281818182,13.09090909,68.85,103.5217391,4.404545455
2020-04-16,Thailand,THA,,0.1,4.5,16.48571429,37,79.57142857,0.957142857
2020-04-17,China,CHN,84.5,6.253846154,14.47884615,36.03695652,65.80769231,110.2115385,4.894230769
2020-04-17,India,IND,,5.181818182,5.927272727,12.38181818,56.45,83.43478261,3.918181818
2020-04-17,Thailand,THA,,0.1,4.357142857,15.41428571,35.85714286,76,1.342857143
2020-04-18,China,CHN,78,6.403846154,14.39423077,35.72608696,60.57692308,115.7692308,4.432692308
2020-04-18,India,IND,,5.466666667,5.7,12.8,51.8,76.47826087,3.85
2020-04-18,Thailand,THA,,0.1,4.257142857,14.01428571,34.14285714,67.71428571,0.885714286
2020-04-19,China,CHN,84,6.265384615,10.75961538,33.45652174,51.90384615,101.25,4.088461538
2020-04-19,India,IND,,5.280952381,5.495454545,13.11363636,45.15,72.34782609,3.895454545
2020-04-19,Thailand,THA,,0.1,3.271428571,13.17142857,35.71428571,74.71428571,1.328571429
2020-04-20,China,CHN,,5.346153846,9.638461538,31.9925,41.59615385,72.07692308,3.686538462
2020-04-20,India,IND,,5.709090909,6.695454545,11.38181818,50.6,80.26086957,3.945454545
2020-04-20,Thailand,THA,,0.1,3.857142857,11.8,36.14285714,77.85714286,1.028571429
2020-04-21,China,CHN,55,4.775,9.851923077,27.80222222,39.32692308,61.15384615,3.594230769
2020-04-21,India,IND,,5.536363636,6.581818182,12.15454545,43.45,68.2173913,3.572727273
2020-04-21,Thailand,THA,,0.1,3.6,13.27142857,37.28571429,80.57142857,1.028571429
2020-04-22,China,CHN,,4.767307692,9.892307692,26.76086957,35.86538462,62,3.619230769
2020-04-22,India,IND,,5.636363636,7.031818182,11.67727273,51.7,83.7826087,4.231818182
2020-04-22,Thailand,THA,,0.1,4.242857143,13.4,39.71428571,84.14285714,1.1
2020-04-23,China,CHN,,4.869230769,11.16153846,27.94347826,38.01923077,66.86538462,3.957692308
2020-04-23,India,IND,,5.745454545,6.763636364,11.60454545,55.05,88.13043478,3.940909091
2020-04-23,Thailand,THA,,0.1,4.414285714,13.72857143,38.14285714,79.28571429,1.042857143
2020-04-24,China,CHN,,4.953846154,12.56153846,30.18478261,46.09615385,73.57692308,4.605769231
2020-04-24,India,IND,,6.3,6.514285714,12.24285714,53.52631579,87.18181818,4.114285714
2020-04-24,Thailand,THA,,0.1,5.328571429,13.8,36.28571429,72,1.028571429
2020-04-25,China,CHN,,4.946153846,11.90961538,32.77391304,47.86538462,74.30769231,4.538461538
2020-04-25,India,IND,,5.828571429,6.471428571,13.44761905,55.10526316,79,3.938095238
2020-04-25,Thailand,THA,,0.1,6.214285714,11.48571429,36.14285714,72.42857143,0.885714286
2020-04-26,China,CHN,,5.313461538,13.52692308,33.34782609,51.96153846,86.13461538,5.021153846
2020-04-26,India,IND,,5.654545455,5.381818182,12.41363636,50.6,75.91304348,3.659090909
2020-04-26,Thailand,THA,,0.1,6.3,15.24285714,39.85714286,76,1.1
2020-04-27,China,CHN,,5.325,14.19038462,36.50652174,52.07692308,90.19230769,4.932692308
2020-04-27,India,IND,,5.331818182,5.518181818,12.11818182,38.4,64.91304348,3.522727273
2020-04-27,Thailand,THA,,0.1,6.628571429,14.62857143,37.42857143,66.28571429,0.971428571
2020-04-28,China,CHN,,5.409615385,14.98653846,39.6,56.38461538,94.84615385,5.307692308
2020-04-28,India,IND,,4.940909091,5.409090909,14.55909091,42.9,70.04347826,3.904545455
2020-04-28,Thailand,THA,,0.1,5.585714286,18.14285714,36.57142857,68.15714286,0.814285714
2020-04-29,China,CHN,,5.448076923,14.61153846,41.8673913,58.05769231,98.23076923,5.128846154
2020-04-29,India,IND,,5.463636364,6.195454545,12.99545455,49,84.82608696,3.686363636
2020-04-29,Thailand,THA,,0.1,5.642857143,15.02857143,41.14285714,78.2,0.885714286
2020-04-30,China,CHN,,5.748076923,14.64230769,40.42391304,60.19230769,104.1346154,5.275
2020-04-30,India,IND,,6.004545455,6.359090909,12.80454545,57.05,92.26086957,3.540909091
2020-04-30,Thailand,THA,,0.1,5.142857143,11.08571429,37,69.57142857,1.028571429
2020-05-01,China,CHN,,5.873076923,13.08846154,39.52666667,56.23076923,101.0384615,5.201923077
2020-05-01,India,IND,,5.327272727,5.840909091,13.08181818,53.75,83.7826087,3.540909091
2020-05-01,Thailand,THA,,0.1,3.2,11.27142857,32.28571429,63.42857143,1.185714286
2020-05-02,China,CHN,,5.667307692,10.75192308,37.20222222,50.98076923,96.61538462,4.769230769
2020-05-02,India,IND,,5.15,5.827272727,13.60454545,49.85,77.95652174,3.340909091
2020-05-02,Thailand,THA,,0.1,3.185714286,11.2,28,55,0.957142857
2020-05-03,China,CHN,,5.559615385,10.86730769,34.64,51.80769231,91.55769231,4.675
2020-05-03,India,IND,,5.328571429,5.440909091,13.70454545,49.45,78.7826087,3.095454545
2020-05-03,Thailand,THA,,0.1,2.685714286,9.442857143,28.14285714,52.28571429,1.785714286
2020-05-04,China,CHN,,5.375,9.644230769,29.94,48.09615385,85.23076923,3.936538462
2020-05-04,India,IND,,5.345454545,5.577272727,13.01818182,42.7,68.13043478,3.254545455
2020-05-04,Thailand,THA,,0.1,3.914285714,13.22857143,30.57142857,60.14285714,1.1
2020-05-05,China,CHN,,4.980769231,9.490384615,29.10666667,39.78846154,75.88461538,3.669230769
2020-05-05,India,IND,,5.263636364,6.059090909,13.51818182,54.85,81,3.827272727
2020-05-05,Thailand,THA,,0.1,4,13.11428571,34.42857143,67.57142857,1.271428571
2020-05-06,China,CHN,,5.159615385,9.780769231,31.39555556,41.51923077,80.51923077,3.609615385
2020-05-06,India,IND,,5.466666667,5.857142857,14.05714286,55.21052632,79.04545455,3.861904762
2020-05-06,Thailand,THA,,0.1,3.185714286,11.35714286,32.57142857,63.57142857,1.328571429
2020-05-07,China,CHN,,5.417307692,9.380769231,29.18444444,40.26923077,76.65384615,3.630769231
2020-05-07,India,IND,,4.963636364,5.377272727,15.06363636,45.45,65.95652174,3.422727273
2020-05-07,Thailand,THA,,0.1,3.371428571,11.91428571,32.95714286,61.42857143,0.885714286
2020-05-08,China,CHN,39,5.323076923,7.838461538,26.87777778,31.73076923,61.19230769,3.234615385
2020-05-08,India,IND,,5.527272727,6.163636364,14.86363636,51.65,81.69565217,3.781818182
2020-05-08,Thailand,THA,,0.1,3.357142857,10.34285714,28.82857143,54.42857143,1.114285714
2020-05-09,China,CHN,109,5.282692308,8.863461538,29.18222222,34.5,68.15384615,3.273076923
2020-05-09,India,IND,,5.436363636,5.954545455,15.60909091,57.55,90.7826087,3.618181818
2020-05-09,Thailand,THA,,0.1,2.928571429,8.542857143,26.57142857,51.85714286,1.028571429
2020-05-10,China,CHN,76.5,5.407692308,9.376923077,30.11777778,46.34615385,79.78846154,3.930769231
2020-05-10,India,IND,,5.661904762,5.522727273,14.85454545,51.7,87.30434783,3.281818182
2020-05-10,Thailand,THA,,0.1,2.685714286,9.1,23.42857143,45,1.185714286
2020-05-11,China,CHN,55,5.148076923,9.784615385,34.31111111,47.13461538,73.40384615,3.744230769
2020-05-11,India,IND,,5.290909091,5.718181818,14.14090909,42.9,72.65217391,3.481818182
2020-05-11,Thailand,THA,,0.1,4.6,9.5,24.85714286,47.81428571,1.042857143
2020-05-12,China,CHN,87.5,4.955769231,10.45769231,33.16222222,58.90384615,70.42307692,4.113461538
2020-05-12,India,IND,,5.536363636,5.972727273,13.35,49.8,80.52173913,3.490909091
2020-05-12,Thailand,THA,,0.1,5.971428571,13.55714286,32,60,1.028571429
2020-05-13,China,CHN,,5.526923077,12.87115385,39.3,58.59615385,83.48076923,4.675
2020-05-13,India,IND,,5.454545455,6.309090909,12.26818182,58.9,93.82608696,4.004545455
2020-05-13,Thailand,THA,,0.1,3.871428571,13.51428571,30,60.85714286,0.971428571
2020-05-14,China,CHN,,5.290196078,10.33137255,40.84318182,53.33333333,81.15686275,4.303921569
2020-05-14,India,IND,,5.695454545,6.55,12.02272727,56.6,88.65217391,3.768181818
2020-05-14,Thailand,THA,,0.1,4.171428571,11.24285714,29.85714286,58.14285714,1.028571429
2020-05-15,China,CHN,143,5.549019608,10.39607843,35.65454545,45.05882353,81.25490196,3.776470588
2020-05-15,India,IND,,5.281818182,6.318181818,13.77272727,51.75,80.52173913,4.2
2020-05-15,Thailand,THA,,0.1,3.857142857,10.4,27,52.85714286,0.885714286
2020-05-16,China,CHN,122,5.454901961,10.40392157,31.33863636,48.31372549,82.52941176,3.849019608
2020-05-16,India,IND,,5.628571429,6.954545455,15.75,55.05,90.91304348,4.736363636
2020-05-16,Thailand,THA,,0.1,3.428571429,10.11428571,28.28571429,55.71428571,1.042857143
2020-05-17,China,CHN,82,5.366666667,10.22352941,31.20454545,51.82352941,81.82352941,4.033333333
2020-05-17,India,IND,,6.061904762,7.277272727,15.32272727,61.15,92.65217391,4.936363636
2020-05-17,Thailand,THA,,0.1,3.271428571,9.657142857,29.85714286,58.28571429,0.957142857
2020-05-18,China,CHN,49,4.950980392,9.568627451,30.46136364,45.2745098,67.62745098,3.945098039
2020-05-18,India,IND,,5.904545455,8.290909091,14.67272727,63.55,96.34782609,4.795454545
2020-05-18,Thailand,THA,,0.1,4.242857143,9.1,29,54.14285714,0.814285714
2020-05-19,China,CHN,51,4.901960784,11.29019608,35.42045455,45.19607843,65.60784314,4.298039216
2020-05-19,India,IND,,5.772727273,8.677272727,13.91818182,64.55,98.04347826,4.477272727
2020-05-19,Thailand,THA,,0.1,3.685714286,7.528571429,23.55714286,45.14285714,0.814285714
2020-05-20,China,CHN,,5.335294118,11.94117647,38.45681818,47.70588235,79.17647059,4.582352941
2020-05-20,India,IND,,5.490909091,8.204545455,14.25454545,62.75,92.82608696,4.581818182
2020-05-20,Thailand,THA,,0.1,3.514285714,7.414285714,26.5,47,1.114285714
2020-05-21,China,CHN,,5.388235294,10.06862745,34.45,42.35294118,75.43137255,3.956862745
2020-05-21,India,IND,,5.738095238,7.622727273,15.26363636,62.25,85.65217391,4.745454545
2020-05-21,Thailand,THA,,0.1,3.6,9.328571429,29.42857143,55.57142857,0.814285714
2020-05-22,China,CHN,,5.347058824,9.878431373,34.98409091,37.23529412,65.62745098,3.825490196
2020-05-22,India,IND,,6.254545455,8.909090909,13.09090909,68.75,93.26086957,5.045454545
2020-05-22,Thailand,THA,,0.1,4.414285714,10.47142857,41.71428571,72.71428571,1.114285714
2020-05-23,China,CHN,,5.505882353,9.874509804,36.14772727,39.29411765,69.07843137,4.084313725
2020-05-23,India,IND,,6.585714286,7.75,13.92727273,74.35,94.82608696,4.122727273
2020-05-23,Thailand,THA,,0.1,4,10.15714286,46.34285714,76.85714286,1.114285714
2020-05-24,China,CHN,,5.519607843,9.696078431,37.95,38.52941176,70.80392157,3.898039216
2020-05-24,India,IND,,5.928571429,6.414285714,12.16363636,67.75,91.26086957,4.281818182
2020-05-24,Thailand,THA,,0.1,4.157142857,10.05714286,44.42857143,74.71428571,0.971428571
2020-05-25,China,CHN,74,5.292156863,10.29411765,32.54318182,37.2745098,67.39215686,4.058823529
2020-05-25,India,IND,,5.771428571,6.663636364,12.80454545,63.5,90.56521739,4.581818182
2020-05-25,Thailand,THA,,0.1,5.328571429,9.285714286,41.85714286,72.42857143,0.885714286
2020-05-26,China,CHN,50,4.969230769,9.288461538,31.03333333,31.44230769,62.19230769,3.486538462
2020-05-26,India,IND,,5.736363636,6.922727273,12.59090909,63.19047619,86.17391304,4.1
2020-05-26,Thailand,THA,,0.1,5.085714286,8.328571429,36.71428571,64.14285714,0.885714286
2020-05-27,China,CHN,50,5.423076923,11.625,31.35555556,38.03846154,68.5,4.046153846
2020-05-27,India,IND,,5.627272727,5.918181818,14.00454545,63.9047619,81.86956522,3.713636364
2020-05-27,Thailand,THA,,0.1,4.757142857,8.5,25.71428571,49.28571429,0.957142857
2020-05-28,China,CHN,50,5.765384615,12.69615385,34.10444444,48.01923077,82.26923077,4.607692308
2020-05-28,India,IND,,5.354545455,5.263636364,13.25909091,63.95,76.34782609,3.363636364
2020-05-28,Thailand,THA,,0.1,5.242857143,6.814285714,23.42857143,39.51428571,1.028571429
2020-05-29,China,CHN,83,5.696153846,11.62115385,37.31111111,48.23076923,82.92307692,4.130769231
2020-05-29,India,IND,,5.745454545,5.118181818,13.35,43.95,68.08695652,3.418181818
2020-05-29,Thailand,THA,,0.1,4.742857143,7.814285714,23.57142857,40.85714286,0.957142857
2020-05-30,China,CHN,66,5.165384615,8.882692308,36.54222222,39,68.69230769,3.494230769
2020-05-30,India,IND,,5.477272727,6.304545455,12.68181818,40.75,66.39130435,3.3
2020-05-30,Thailand,THA,,0.1,4.071428571,8.042857143,18.5,35.57142857,1.028571429
2020-05-31,China,CHN,51,5.707692308,9.942307692,32.37333333,40.86538462,74.86538462,3.782692308
2020-05-31,India,IND,,4.781818182,5.081818182,12.25238095,38.66666667,62.52173913,2.940909091
2020-05-31,Thailand,THA,,0.1,4.242857143,8.528571429,20,36.85714286,1.028571429
2020-06-01,China,CHN,69,5.525,10.37115385,30.47555556,42.28846154,72,3.903846154
2020-06-01,India,IND,,5.277272727,7.431818182,13.18636364,38.19047619,65.86956522,3.445454545
2020-06-01,Thailand,THA,,0.1,4.671428571,8.1,23.28571429,42.71428571,1.257142857
2020-06-02,China,CHN,71,4.994230769,9.394230769,29.58666667,41.88461538,64.67307692,4.026923077
2020-06-02,India,IND,,5.40952381,8.195238095,12.19047619,40.25,69.45454545,3.5
2020-06-02,Thailand,THA,,0.1,4.671428571,7.314285714,22.28571429,42.14285714,1.185714286
2020-06-03,China,CHN,91.5,5.036538462,10.35576923,32.03333333,48.84615385,68.78846154,4.144230769
2020-06-03,India,IND,,5.438095238,7.119047619,11.8952381,41.35,75.27272727,3.852380952
2020-06-03,Thailand,THA,,0.1,5.242857143,8.057142857,24.14285714,44.42857143,1.042857143
